ReportDate,Barrid,Factor,Exposure,DataDate
2021.06.16,DA000368,JPNEFMTRD_LIQUIDTY,0.041085,2021.06.16
2021.06.16,DA000368,JPNEFMTRD_LTREVRSL,0.033566,2021.06.16
2021.06.16,DA000368,JPNEFMTRD_MIDCAP,-0.050178,2021.06.16
2021.06.16,DA000368,JPNEFMTRD_MLFAC,0.010061,2021.06.16
2021.06.16,DA000368,JPNEFMTRD_MOMENTUM,0.004118,2021.06.16
2021.06.16,DA000368,JPNEFMTRD_PROFIT,-0.042044,2021.06.16
2021.06.16,DA000368,JPNEFMTRD_RESVOL,-0.062287,2021.06.16
2021.06.16,DA000368,JPNEFMTRD_SEASON,0.027261,2021.06.16
2021.06.16,DA000368,JPNEFMTRD_SHORTINT,-0.086025,2021.06.16
2021.06.16,DA000368,JPNEFMTRD_STREVRSL,0.006047,2021.06.16
2021.06.16,DA000368,JPNEFMTRD_SIZE,0.082028,2021.06.16
2021.06.16,DA000368,JPNEFMTRD_CROWD,0.021639,2021.06.16
2021.06.16,DA000368,JPNEFMTRD_VALUE,0.043155,2021.06.16
2021.06.17,DA000368,JPNEFMTRD_ANLYSTSN,0.019446,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_BETA,0.076725,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_CARBONEFF,-0.066531,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_DIVYILD,0.01143,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_EARNQLTY,0.001328,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_EARNVAR,0.021212,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_EARNYILD,0.057156,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_ESG,0.079806,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_FOREIGN_SENS,0.104637,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_GROWTH,-0.030067,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_INDMOM,-0.011707,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_INVSQLTY,0.078489,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_LEVERAGE,0.045988,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_LIQUIDTY,0.041454,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_LTREVRSL,0.033719,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_MIDCAP,-0.050128,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_MLFAC,0.011807,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_MOMENTUM,0.004165,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_PROFIT,-0.041437,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_RESVOL,-0.062012,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_SEASON,0.022053,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_SHORTINT,-0.084507,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_STREVRSL,0.004298,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_SIZE,0.081982,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_CROWD,0.020735,2021.06.17
2021.06.17,DA000368,JPNEFMTRD_VALUE,0.043401,2021.06.17
2021.06.18,DA000368,JPNEFMTRD_ANLYSTSN,0.017523,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_BETA,0.076517,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_CARBONEFF,-0.067169,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_DIVYILD,0.010384,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_EARNQLTY,0.001547,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_EARNVAR,0.022292,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_EARNYILD,0.057362,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_ESG,0.080173,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_FOREIGN_SENS,0.106027,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_GROWTH,-0.030245,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_INDMOM,-0.009964,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_INVSQLTY,0.084609,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_LEVERAGE,0.047739,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_LIQUIDTY,0.041199,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_LTREVRSL,0.034003,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_MIDCAP,-0.050229,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_MLFAC,0.016239,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_MOMENTUM,0.004243,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_PROFIT,-0.04064,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_RESVOL,-0.062275,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_SEASON,0.028284,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_SHORTINT,-0.083542,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_STREVRSL,0.002485,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_SIZE,0.082051,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_CROWD,0.024711,2021.06.18
2021.06.18,DA000368,JPNEFMTRD_VALUE,0.04098,2021.06.18
2021.06.21,DA000368,JPNEFMTRD_ANLYSTSN,0.016942,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_BETA,0.077314,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_CARBONEFF,-0.067664,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_DIVYILD,0.009586,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_EARNQLTY,0.001601,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_EARNVAR,0.020471,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_EARNYILD,0.05852,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_ESG,0.081539,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_FOREIGN_SENS,0.106627,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_GROWTH,-0.030683,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_INDMOM,-0.006525,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_INVSQLTY,0.085696,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_LEVERAGE,0.047308,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_LIQUIDTY,0.041425,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_LTREVRSL,0.034747,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_MIDCAP,-0.050875,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_MLFAC,0.01365,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_MOMENTUM,0.004711,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_PROFIT,-0.04083,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_RESVOL,-0.061729,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_SEASON,0.012852,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_SHORTINT,-0.083265,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_STREVRSL,-0.000469,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_SIZE,0.082669,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_CROWD,0.027258,2021.06.21
2021.06.21,DA000368,JPNEFMTRD_VALUE,0.042063,2021.06.21
2021.06.22,DA000368,JPNEFMTRD_ANLYSTSN,0.016551,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_BETA,0.077327,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_CARBONEFF,-0.0675,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_DIVYILD,0.011606,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_EARNQLTY,0.005061,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_EARNVAR,0.022469,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_EARNYILD,0.057437,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_ESG,0.081119,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_FOREIGN_SENS,0.101479,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_GROWTH,-0.03064,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_INDMOM,-0.006346,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_INVSQLTY,0.084083,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_LEVERAGE,0.045557,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_LIQUIDTY,0.041676,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_LTREVRSL,0.036514,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_MIDCAP,-0.050153,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_MLFAC,-0.001993,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_MOMENTUM,0.005224,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_PROFIT,-0.040563,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_RESVOL,-0.061025,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_SEASON,0.012954,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_SHORTINT,-0.083124,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_STREVRSL,-0.005718,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_SIZE,0.082244,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_CROWD,0.029509,2021.06.22
2021.06.22,DA000368,JPNEFMTRD_VALUE,0.042688,2021.06.22
2021.06.23,DA000368,JPNEFMTRD_ANLYSTSN,0.01806,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_BETA,0.077444,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_CARBONEFF,-0.074822,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_DIVYILD,0.011373,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_EARNQLTY,0.004884,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_EARNVAR,0.021757,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_EARNYILD,0.058785,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_ESG,0.080769,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_FOREIGN_SENS,0.10701,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_GROWTH,-0.031104,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_INDMOM,-0.005957,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_INVSQLTY,0.083195,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_LEVERAGE,0.04519,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_LIQUIDTY,0.041108,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_LTREVRSL,0.037337,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_MIDCAP,-0.050222,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_MLFAC,0.005258,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_MOMENTUM,0.004862,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_PROFIT,-0.041256,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_RESVOL,-0.062111,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_SEASON,0.013411,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_SHORTINT,-0.082499,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_STREVRSL,-0.005036,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_SIZE,0.082084,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_CROWD,0.0287,2021.06.23
2021.06.23,DA000368,JPNEFMTRD_VALUE,0.042579,2021.06.23
2021.06.24,DA000368,JPNEFMTRD_ANLYSTSN,0.017142,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_BETA,0.077835,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_CARBONEFF,-0.075539,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_DIVYILD,0.011121,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_EARNQLTY,0.010483,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_EARNVAR,0.024445,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_EARNYILD,0.058985,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_ESG,0.080845,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_FOREIGN_SENS,0.107298,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_GROWTH,-0.033095,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_INDMOM,-0.001646,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_INVSQLTY,0.085276,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_LEVERAGE,0.046036,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_LIQUIDTY,0.041539,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_LTREVRSL,0.037976,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_MIDCAP,-0.050133,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_MLFAC,0.018905,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_MOMENTUM,0.00489,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_PROFIT,-0.042349,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_RESVOL,-0.061823,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_SEASON,0.015453,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_SHORTINT,-0.081716,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_STREVRSL,-0.002928,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_SIZE,0.082062,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_CROWD,0.028772,2021.06.24
2021.06.24,DA000368,JPNEFMTRD_VALUE,0.042388,2021.06.24
2021.06.25,DA000368,JPNEFMTRD_ANLYSTSN,0.017302,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_BETA,0.077703,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_CARBONEFF,-0.075342,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_DIVYILD,0.011386,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_EARNQLTY,0.00553,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_EARNVAR,0.028402,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_EARNYILD,0.065326,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_ESG,0.080943,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_FOREIGN_SENS,0.104778,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_GROWTH,-0.033155,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_INDMOM,0.003004,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_INVSQLTY,0.084002,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_LEVERAGE,0.043352,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_LIQUIDTY,0.041504,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_LTREVRSL,0.038495,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_MIDCAP,-0.050268,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_MLFAC,0.020021,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_MOMENTUM,0.004595,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_PROFIT,-0.042094,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_RESVOL,-0.062356,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_SEASON,0.012078,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_SHORTINT,-0.077558,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_STREVRSL,-0.004348,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_SIZE,0.082559,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_CROWD,0.024948,2021.06.25
2021.06.25,DA000368,JPNEFMTRD_VALUE,0.045214,2021.06.25
2021.06.28,DA000368,JPNEFMTRD_ANLYSTSN,0.018598,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_BETA,0.077453,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_CARBONEFF,-0.075513,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_DIVYILD,0.011259,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_EARNQLTY,0.00492,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_EARNVAR,0.029707,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_EARNYILD,0.065836,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_ESG,0.081069,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_FOREIGN_SENS,0.103848,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_GROWTH,-0.032063,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_INDMOM,0.006201,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_INVSQLTY,0.087395,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_LEVERAGE,0.043402,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_LIQUIDTY,0.041305,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_LTREVRSL,0.03911,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_MIDCAP,-0.050562,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_MLFAC,0.003945,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_MOMENTUM,0.004151,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_PROFIT,-0.042408,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_RESVOL,-0.062662,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_SEASON,0.004577,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_SHORTINT,-0.074923,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_STREVRSL,-0.009145,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_SIZE,0.082809,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_CROWD,0.027665,2021.06.28
2021.06.28,DA000368,JPNEFMTRD_VALUE,0.044593,2021.06.28
2021.06.29,DA000368,JPNEFMTRD_ANLYSTSN,0.01753,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_BETA,0.077166,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_CARBONEFF,-0.076038,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_DIVYILD,0.010885,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_EARNQLTY,0.006394,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_EARNVAR,0.027561,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_EARNYILD,0.066278,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_ESG,0.081631,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_FOREIGN_SENS,0.104904,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_GROWTH,-0.032587,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_INDMOM,0.004569,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_INVSQLTY,0.08834,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_LEVERAGE,0.04061,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_LIQUIDTY,0.04092,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_LTREVRSL,0.039015,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_MIDCAP,-0.050968,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_MLFAC,0.013757,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_MOMENTUM,0.003364,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_PROFIT,-0.042018,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_RESVOL,-0.062921,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_SEASON,0.007707,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_SHORTINT,-0.069412,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_STREVRSL,-0.015745,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_SIZE,0.083194,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_CROWD,0.032439,2021.06.29
2021.06.29,DA000368,JPNEFMTRD_VALUE,0.044586,2021.06.29
2021.06.30,DA000368,JPNEFMTRD_ANLYSTSN,0.015937,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_BETA,0.076737,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_CARBONEFF,-0.075971,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_DIVYILD,0.014032,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_EARNQLTY,0.001173,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_EARNVAR,0.027983,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_EARNYILD,0.066608,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_ESG,0.081553,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_FOREIGN_SENS,0.103938,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_GROWTH,-0.033945,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_INDMOM,0.005409,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_INVSQLTY,0.089535,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_LEVERAGE,0.042108,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_LIQUIDTY,0.037599,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_LTREVRSL,0.040781,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_MIDCAP,-0.051511,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_MLFAC,0.011575,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_MOMENTUM,0.001431,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_PROFIT,-0.044098,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_RESVOL,-0.063984,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_SEASON,0.014383,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_SHORTINT,-0.071993,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_STREVRSL,-0.01141,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_SIZE,0.083664,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_CROWD,0.032459,2021.06.30
2021.06.30,DA000368,JPNEFMTRD_VALUE,0.047983,2021.06.30
2021.07.01,DA000368,JPNEFMTRD_ANLYSTSN,0.016696,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_BETA,0.076815,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_CARBONEFF,-0.075696,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_DIVYILD,0.016672,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_EARNQLTY,0.002204,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_EARNVAR,0.025219,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_EARNYILD,0.066534,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_ESG,0.08178,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_FOREIGN_SENS,0.108948,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_GROWTH,-0.035977,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_INDMOM,0.002716,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_INVSQLTY,0.087092,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_LEVERAGE,0.044066,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_LIQUIDTY,0.037772,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_LTREVRSL,0.040757,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_MIDCAP,-0.051435,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_MLFAC,0.024833,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_MOMENTUM,0.000745,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_PROFIT,-0.043739,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_RESVOL,-0.06338,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_SEASON,0.018871,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_SHORTINT,-0.068242,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_STREVRSL,-0.009755,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_SIZE,0.083714,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_CROWD,0.032284,2021.07.01
2021.07.01,DA000368,JPNEFMTRD_VALUE,0.048053,2021.07.01
2021.07.02,DA000368,JPNEFMTRD_ANLYSTSN,0.015224,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_BETA,0.076446,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_CARBONEFF,-0.075517,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_DIVYILD,0.015811,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_EARNQLTY,0.00279,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_EARNVAR,0.025647,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_EARNYILD,0.066518,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_ESG,0.082361,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_FOREIGN_SENS,0.108395,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_GROWTH,-0.036309,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_INDMOM,0.001162,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_INVSQLTY,0.087472,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_LEVERAGE,0.043755,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_LIQUIDTY,0.03797,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_LTREVRSL,0.040601,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_MIDCAP,-0.051507,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_MLFAC,0.019527,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_MOMENTUM,-0.000249,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_PROFIT,-0.042658,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_RESVOL,-0.062885,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_SEASON,0.017236,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_SHORTINT,-0.067646,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_STREVRSL,-0.014935,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_SIZE,0.083976,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_CROWD,0.032571,2021.07.02
2021.07.02,DA000368,JPNEFMTRD_VALUE,0.048255,2021.07.02
2021.07.05,DA000368,JPNEFMTRD_ANLYSTSN,0.013803,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_BETA,0.076045,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_CARBONEFF,-0.075696,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_DIVYILD,0.015516,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_EARNQLTY,0.00362,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_EARNVAR,0.025036,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_EARNYILD,0.065927,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_ESG,0.082976,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_FOREIGN_SENS,0.107533,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_GROWTH,-0.037359,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_INDMOM,-0.001309,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_INVSQLTY,0.088032,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_LEVERAGE,0.04281,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_LIQUIDTY,0.037934,2021.07.05
2021.07.05,DA000368,JPNEFMTRD_LTREVRSL,0.040519,2021.07.05
